center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_45_07_737.jpg, IMG/left_2016_12_01_13_45_07_737.jpg, IMG/right_2016_12_01_13_45_07_737.jpg, 0.4540697, 0.9855326, 0, 30.1787
IMG/center_2016_12_01_13_45_07_838.jpg, IMG/left_2016_12_01_13_45_07_838.jpg, IMG/right_2016_12_01_13_45_07_838.jpg, 0.4540697, 0.9855326, 0, 30.18035
IMG/center_2016_12_01_13_45_07_941.jpg, IMG/left_2016_12_01_13_45_07_941.jpg, IMG/right_2016_12_01_13_45_07_941.jpg, 0.4157956, 0.9855326, 0, 30.18524
IMG/center_2016_12_01_13_45_08_042.jpg, IMG/left_2016_12_01_13_45_08_042.jpg, IMG/right_2016_12_01_13_45_08_042.jpg, 0.406227, 0.9855326, 0, 30.18465
IMG/center_2016_12_01_13_45_08_144.jpg, IMG/left_2016_12_01_13_45_08_144.jpg, IMG/right_2016_12_01_13_45_08_144.jpg, 0.1191711, 0.9855326, 0, 30.19021
IMG/center_2016_12_01_13_45_08_244.jpg, IMG/left_2016_12_01_13_45_08_244.jpg, IMG/right_2016_12_01_13_45_08_244.jpg, 0, 0.9855326, 0, 30.18498
IMG/center_2016_12_01_13_45_08_347.jpg, IMG/left_2016_12_01_13_45_08_347.jpg, IMG/right_2016_12_01_13_45_08_347.jpg, 0, 0.9855326, 0, 30.18658
IMG/center_2016_12_01_13_45_08_450.jpg, IMG/left_2016_12_01_13_45_08_450.jpg, IMG/right_2016_12_01_13_45_08_450.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_45_08_551.jpg, IMG/left_2016_12_01_13_45_08_551.jpg, IMG/right_2016_12_01_13_45_08_551.jpg, 0, 0.9855326, 0, 30.18674
IMG/center_2016_12_01_13_45_08_651.jpg, IMG/left_2016_12_01_13_45_08_651.jpg, IMG/right_2016_12_01_13_45_08_651.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_45_08_753.jpg, IMG/left_2016_12_01_13_45_08_753.jpg, IMG/right_2016_12_01_13_45_08_753.jpg, 0.0904655, 0.9855326, 0, 30.18436
IMG/center_2016_12_01_13_45_08_853.jpg, IMG/left_2016_12_01_13_45_08_853.jpg, IMG/right_2016_12_01_13_45_08_853.jpg, 0.1670138, 0.9855326, 0, 30.18201
IMG/center_2016_12_01_13_45_08_955.jpg, IMG/left_2016_12_01_13_45_08_955.jpg, IMG/right_2016_12_01_13_45_08_955.jpg, 0.1765823, 0.9855326, 0, 30.18385
IMG/center_2016_12_01_13_45_09_056.jpg, IMG/left_2016_12_01_13_45_09_056.jpg, IMG/right_2016_12_01_13_45_09_056.jpg, 0.1861508, 0.9855326, 0, 30.18463
IMG/center_2016_12_01_13_45_09_157.jpg, IMG/left_2016_12_01_13_45_09_157.jpg, IMG/right_2016_12_01_13_45_09_157.jpg, 0.1861508, 0.9855326, 0, 30.1852
IMG/center_2016_12_01_13_45_09_259.jpg, IMG/left_2016_12_01_13_45_09_259.jpg, IMG/right_2016_12_01_13_45_09_259.jpg, 0.1861508, 0.9855326, 0, 30.18516
IMG/center_2016_12_01_13_45_09_361.jpg, IMG/left_2016_12_01_13_45_09_361.jpg, IMG/right_2016_12_01_13_45_09_361.jpg, 0.1861508, 0.9855326, 0, 30.18576
IMG/center_2016_12_01_13_45_09_463.jpg, IMG/left_2016_12_01_13_45_09_463.jpg, IMG/right_2016_12_01_13_45_09_463.jpg, 0.1096026, 0.9855326, 0, 30.18792
IMG/center_2016_12_01_13_45_09_566.jpg, IMG/left_2016_12_01_13_45_09_566.jpg, IMG/right_2016_12_01_13_45_09_566.jpg, 0, 0.9855326, 0, 30.18604
IMG/center_2016_12_01_13_45_09_672.jpg, IMG/left_2016_12_01_13_45_09_672.jpg, IMG/right_2016_12_01_13_45_09_672.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_45_09_774.jpg, IMG/left_2016_12_01_13_45_09_774.jpg, IMG/right_2016_12_01_13_45_09_774.jpg, 0, 0.9855326, 0, 30.18679
IMG/center_2016_12_01_13_45_09_874.jpg, IMG/left_2016_12_01_13_45_09_874.jpg, IMG/right_2016_12_01_13_45_09_874.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_45_09_975.jpg, IMG/left_2016_12_01_13_45_09_975.jpg, IMG/right_2016_12_01_13_45_09_975.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_45_10_075.jpg, IMG/left_2016_12_01_13_45_10_075.jpg, IMG/right_2016_12_01_13_45_10_075.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_45_10_177.jpg, IMG/left_2016_12_01_13_45_10_177.jpg, IMG/right_2016_12_01_13_45_10_177.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_45_10_279.jpg, IMG/left_2016_12_01_13_45_10_279.jpg, IMG/right_2016_12_01_13_45_10_279.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_45_10_381.jpg, IMG/left_2016_12_01_13_45_10_381.jpg, IMG/right_2016_12_01_13_45_10_381.jpg, 0, 0.9855326, 0, 30.18678
IMG/center_2016_12_01_13_45_10_481.jpg, IMG/left_2016_12_01_13_45_10_481.jpg, IMG/right_2016_12_01_13_45_10_481.jpg, 0, 0.9855326, 0, 30.18678
IMG/center_2016_12_01_13_45_10_582.jpg, IMG/left_2016_12_01_13_45_10_582.jpg, IMG/right_2016_12_01_13_45_10_582.jpg, 0, 0.9855326, 0, 30.18628
IMG/center_2016_12_01_13_45_10_685.jpg, IMG/left_2016_12_01_13_45_10_685.jpg, IMG/right_2016_12_01_13_45_10_685.jpg, -0.135712, 0.9855326, 0, 30.18185
IMG/center_2016_12_01_13_45_10_788.jpg, IMG/left_2016_12_01_13_45_10_788.jpg, IMG/right_2016_12_01_13_45_10_788.jpg, -0.1452064, 0.9855326, 0, 30.18392
IMG/center_2016_12_01_13_45_10_891.jpg, IMG/left_2016_12_01_13_45_10_891.jpg, IMG/right_2016_12_01_13_45_10_891.jpg, -0.1452064, 0.9855326, 0, 30.18542
IMG/center_2016_12_01_13_45_10_993.jpg, IMG/left_2016_12_01_13_45_10_993.jpg, IMG/right_2016_12_01_13_45_10_993.jpg, -0.1452064, 0.9855326, 0, 30.18598
IMG/center_2016_12_01_13_45_11_093.jpg, IMG/left_2016_12_01_13_45_11_093.jpg, IMG/right_2016_12_01_13_45_11_093.jpg, -0.1167233, 0.9855326, 0, 30.18782
IMG/center_2016_12_01_13_45_11_194.jpg, IMG/left_2016_12_01_13_45_11_194.jpg, IMG/right_2016_12_01_13_45_11_194.jpg, 0, 0.9855326, 0, 30.18587
IMG/center_2016_12_01_13_45_11_295.jpg, IMG/left_2016_12_01_13_45_11_295.jpg, IMG/right_2016_12_01_13_45_11_295.jpg, 0, 0.9855326, 0, 30.18612
IMG/center_2016_12_01_13_45_11_396.jpg, IMG/left_2016_12_01_13_45_11_396.jpg, IMG/right_2016_12_01_13_45_11_396.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_45_11_498.jpg, IMG/left_2016_12_01_13_45_11_498.jpg, IMG/right_2016_12_01_13_45_11_498.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_45_11_600.jpg, IMG/left_2016_12_01_13_45_11_600.jpg, IMG/right_2016_12_01_13_45_11_600.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_45_11_702.jpg, IMG/left_2016_12_01_13_45_11_702.jpg, IMG/right_2016_12_01_13_45_11_702.jpg, 0.3775214, 0.9855326, 0, 30.15268
IMG/center_2016_12_01_13_45_11_803.jpg, IMG/left_2016_12_01_13_45_11_803.jpg, IMG/right_2016_12_01_13_45_11_803.jpg, 0.3009732, 0.9855326, 0, 30.17912
IMG/center_2016_12_01_13_45_11_906.jpg, IMG/left_2016_12_01_13_45_11_906.jpg, IMG/right_2016_12_01_13_45_11_906.jpg, 0, 0.9855326, 0, 30.18387
IMG/center_2016_12_01_13_45_12_008.jpg, IMG/left_2016_12_01_13_45_12_008.jpg, IMG/right_2016_12_01_13_45_12_008.jpg, 0, 0.9855326, 0, 30.18647
IMG/center_2016_12_01_13_45_12_109.jpg, IMG/left_2016_12_01_13_45_12_109.jpg, IMG/right_2016_12_01_13_45_12_109.jpg, -0.1452064, 0.9855326, 0, 30.17882
IMG/center_2016_12_01_13_45_12_211.jpg, IMG/left_2016_12_01_13_45_12_211.jpg, IMG/right_2016_12_01_13_45_12_211.jpg, -0.1452064, 0.9855326, 0, 30.18339
IMG/center_2016_12_01_13_45_12_311.jpg, IMG/left_2016_12_01_13_45_12_311.jpg, IMG/right_2016_12_01_13_45_12_311.jpg, -0.1547008, 0.9855326, 0, 30.18451
IMG/center_2016_12_01_13_45_12_412.jpg, IMG/left_2016_12_01_13_45_12_412.jpg, IMG/right_2016_12_01_13_45_12_412.jpg, -0.24015, 0.9855326, 0, 30.18096
IMG/center_2016_12_01_13_45_12_513.jpg, IMG/left_2016_12_01_13_45_12_513.jpg, IMG/right_2016_12_01_13_45_12_513.jpg, 0, 0.9855326, 0, 30.18296
IMG/center_2016_12_01_13_45_12_615.jpg, IMG/left_2016_12_01_13_45_12_615.jpg, IMG/right_2016_12_01_13_45_12_615.jpg, 0, 0.9855326, 0, 30.1863
IMG/center_2016_12_01_13_45_12_716.jpg, IMG/left_2016_12_01_13_45_12_716.jpg, IMG/right_2016_12_01_13_45_12_716.jpg, 0.08089697, 0.9855326, 0, 30.18421
IMG/center_2016_12_01_13_45_12_817.jpg, IMG/left_2016_12_01_13_45_12_817.jpg, IMG/right_2016_12_01_13_45_12_817.jpg, 0.2722676, 0.9855326, 0, 30.1705
IMG/center_2016_12_01_13_45_12_917.jpg, IMG/left_2016_12_01_13_45_12_917.jpg, IMG/right_2016_12_01_13_45_12_917.jpg, 0.2722676, 0.9855326, 0, 30.17905
IMG/center_2016_12_01_13_45_13_019.jpg, IMG/left_2016_12_01_13_45_13_019.jpg, IMG/right_2016_12_01_13_45_13_019.jpg, 0.2722676, 0.9855326, 0, 30.18239
IMG/center_2016_12_01_13_45_13_119.jpg, IMG/left_2016_12_01_13_45_13_119.jpg, IMG/right_2016_12_01_13_45_13_119.jpg, 0.07132844, 0.9855326, 0, 30.18775
IMG/center_2016_12_01_13_45_13_219.jpg, IMG/left_2016_12_01_13_45_13_219.jpg, IMG/right_2016_12_01_13_45_13_219.jpg, -0.03127411, 0.9855326, 0, 30.18468
IMG/center_2016_12_01_13_45_13_320.jpg, IMG/left_2016_12_01_13_45_13_320.jpg, IMG/right_2016_12_01_13_45_13_320.jpg, -0.2211613, 0.9855326, 0, 30.17256
IMG/center_2016_12_01_13_45_13_420.jpg, IMG/left_2016_12_01_13_45_13_420.jpg, IMG/right_2016_12_01_13_45_13_420.jpg, -0.4110484, 0.9855326, 0, 30.15261
IMG/center_2016_12_01_13_45_13_522.jpg, IMG/left_2016_12_01_13_45_13_522.jpg, IMG/right_2016_12_01_13_45_13_522.jpg, -0.4395315, 0.9855326, 0, 30.16642
IMG/center_2016_12_01_13_45_13_623.jpg, IMG/left_2016_12_01_13_45_13_623.jpg, IMG/right_2016_12_01_13_45_13_623.jpg, -0.4395315, 0.9855326, 0, 30.17537
IMG/center_2016_12_01_13_45_13_724.jpg, IMG/left_2016_12_01_13_45_13_724.jpg, IMG/right_2016_12_01_13_45_13_724.jpg, 0, 0.9855326, 0, 30.17872
IMG/center_2016_12_01_13_45_13_825.jpg, IMG/left_2016_12_01_13_45_13_825.jpg, IMG/right_2016_12_01_13_45_13_825.jpg, 0.08089697, 0.9855326, 0, 30.17953
IMG/center_2016_12_01_13_45_13_926.jpg, IMG/left_2016_12_01_13_45_13_926.jpg, IMG/right_2016_12_01_13_45_13_926.jpg, 0.1670138, 0.9855326, 0, 30.17754
IMG/center_2016_12_01_13_45_14_027.jpg, IMG/left_2016_12_01_13_45_14_027.jpg, IMG/right_2016_12_01_13_45_14_027.jpg, 0.1765823, 0.9855326, 0, 30.18207
IMG/center_2016_12_01_13_45_14_128.jpg, IMG/left_2016_12_01_13_45_14_128.jpg, IMG/right_2016_12_01_13_45_14_128.jpg, 0.243562, 0.9855326, 0, 30.17997
IMG/center_2016_12_01_13_45_14_229.jpg, IMG/left_2016_12_01_13_45_14_229.jpg, IMG/right_2016_12_01_13_45_14_229.jpg, 0.1096026, 0.9855326, 0, 30.18788
IMG/center_2016_12_01_13_45_14_331.jpg, IMG/left_2016_12_01_13_45_14_331.jpg, IMG/right_2016_12_01_13_45_14_331.jpg, 0, 0.9855326, 0, 30.1858
IMG/center_2016_12_01_13_45_14_431.jpg, IMG/left_2016_12_01_13_45_14_431.jpg, IMG/right_2016_12_01_13_45_14_431.jpg, -0.0787459, 0.9855326, 0, 30.18409
IMG/center_2016_12_01_13_45_14_532.jpg, IMG/left_2016_12_01_13_45_14_532.jpg, IMG/right_2016_12_01_13_45_14_532.jpg, -0.0787459, 0.9855326, 0, 30.18553
IMG/center_2016_12_01_13_45_14_633.jpg, IMG/left_2016_12_01_13_45_14_633.jpg, IMG/right_2016_12_01_13_45_14_633.jpg, -0.0787459, 0.9855326, 0, 30.18591
IMG/center_2016_12_01_13_45_14_735.jpg, IMG/left_2016_12_01_13_45_14_735.jpg, IMG/right_2016_12_01_13_45_14_735.jpg, -0.08824026, 0.9855326, 0, 30.18601
IMG/center_2016_12_01_13_45_14_835.jpg, IMG/left_2016_12_01_13_45_14_835.jpg, IMG/right_2016_12_01_13_45_14_835.jpg, -0.08824026, 0.9855326, 0, 30.18639
IMG/center_2016_12_01_13_45_14_937.jpg, IMG/left_2016_12_01_13_45_14_937.jpg, IMG/right_2016_12_01_13_45_14_937.jpg, -0.1452064, 0.9855326, 0, 30.18461
IMG/center_2016_12_01_13_45_15_038.jpg, IMG/left_2016_12_01_13_45_15_038.jpg, IMG/right_2016_12_01_13_45_15_038.jpg, -0.2211613, 0.9855326, 0, 30.18104
IMG/center_2016_12_01_13_45_15_138.jpg, IMG/left_2016_12_01_13_45_15_138.jpg, IMG/right_2016_12_01_13_45_15_138.jpg, -0.2211613, 0.9855326, 0, 30.18333
IMG/center_2016_12_01_13_45_15_239.jpg, IMG/left_2016_12_01_13_45_15_239.jpg, IMG/right_2016_12_01_13_45_15_239.jpg, -0.1452064, 0.9855326, 0, 30.18758
IMG/center_2016_12_01_13_45_15_339.jpg, IMG/left_2016_12_01_13_45_15_339.jpg, IMG/right_2016_12_01_13_45_15_339.jpg, -0.06925154, 0.9855326, 0, 30.18735
IMG/center_2016_12_01_13_45_15_441.jpg, IMG/left_2016_12_01_13_45_15_441.jpg, IMG/right_2016_12_01_13_45_15_441.jpg, 0, 0.9855326, 0, 30.18602
IMG/center_2016_12_01_13_45_15_542.jpg, IMG/left_2016_12_01_13_45_15_542.jpg, IMG/right_2016_12_01_13_45_15_542.jpg, 0, 0.9855326, 0, 30.18638
IMG/center_2016_12_01_13_45_15_643.jpg, IMG/left_2016_12_01_13_45_15_643.jpg, IMG/right_2016_12_01_13_45_15_643.jpg, 0.04262284, 0.9855326, 0, 30.1857
IMG/center_2016_12_01_13_45_15_744.jpg, IMG/left_2016_12_01_13_45_15_744.jpg, IMG/right_2016_12_01_13_45_15_744.jpg, 0.04262284, 0.9855326, 0, 30.18672
IMG/center_2016_12_01_13_45_15_845.jpg, IMG/left_2016_12_01_13_45_15_845.jpg, IMG/right_2016_12_01_13_45_15_845.jpg, 0, 0.9855326, 0, 30.18679
IMG/center_2016_12_01_13_45_15_946.jpg, IMG/left_2016_12_01_13_45_15_946.jpg, IMG/right_2016_12_01_13_45_15_946.jpg, 0, 0.9855326, 0, 30.18705
IMG/center_2016_12_01_13_45_16_047.jpg, IMG/left_2016_12_01_13_45_16_047.jpg, IMG/right_2016_12_01_13_45_16_047.jpg, 0, 0.9855326, 0, 30.18672
IMG/center_2016_12_01_13_45_16_148.jpg, IMG/left_2016_12_01_13_45_16_148.jpg, IMG/right_2016_12_01_13_45_16_148.jpg, -0.2781274, 0.9855326, 0, 30.1684
IMG/center_2016_12_01_13_45_16_249.jpg, IMG/left_2016_12_01_13_45_16_249.jpg, IMG/right_2016_12_01_13_45_16_249.jpg, -0.2876218, 0.9855326, 0, 30.17767
IMG/center_2016_12_01_13_45_16_350.jpg, IMG/left_2016_12_01_13_45_16_350.jpg, IMG/right_2016_12_01_13_45_16_350.jpg, -0.2876218, 0.9855326, 0, 30.18151
IMG/center_2016_12_01_13_45_16_450.jpg, IMG/left_2016_12_01_13_45_16_450.jpg, IMG/right_2016_12_01_13_45_16_450.jpg, -0.2876218, 0.9855326, 0, 30.18426
IMG/center_2016_12_01_13_45_16_551.jpg, IMG/left_2016_12_01_13_45_16_551.jpg, IMG/right_2016_12_01_13_45_16_551.jpg, -0.2876218, 0.9855326, 0, 30.18416
IMG/center_2016_12_01_13_45_16_652.jpg, IMG/left_2016_12_01_13_45_16_652.jpg, IMG/right_2016_12_01_13_45_16_652.jpg, -0.2211613, 0.9855326, 0, 30.18825
IMG/center_2016_12_01_13_45_16_752.jpg, IMG/left_2016_12_01_13_45_16_752.jpg, IMG/right_2016_12_01_13_45_16_752.jpg, 0, 0.9855326, 0, 30.1851
IMG/center_2016_12_01_13_45_16_853.jpg, IMG/left_2016_12_01_13_45_16_853.jpg, IMG/right_2016_12_01_13_45_16_853.jpg, 0, 0.9855326, 0, 30.18645
IMG/center_2016_12_01_13_45_16_954.jpg, IMG/left_2016_12_01_13_45_16_954.jpg, IMG/right_2016_12_01_13_45_16_954.jpg, 0, 0.9855326, 0, 30.18757
IMG/center_2016_12_01_13_45_17_054.jpg, IMG/left_2016_12_01_13_45_17_054.jpg, IMG/right_2016_12_01_13_45_17_054.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_45_17_155.jpg, IMG/left_2016_12_01_13_45_17_155.jpg, IMG/right_2016_12_01_13_45_17_155.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_45_17_255.jpg, IMG/left_2016_12_01_13_45_17_255.jpg, IMG/right_2016_12_01_13_45_17_255.jpg, -0.1452064, 0.9855326, 0, 30.18191
IMG/center_2016_12_01_13_45_17_356.jpg, IMG/left_2016_12_01_13_45_17_356.jpg, IMG/right_2016_12_01_13_45_17_356.jpg, -0.4110484, 0.9855326, 0, 30.15132
IMG/center_2016_12_01_13_45_17_456.jpg, IMG/left_2016_12_01_13_45_17_456.jpg, IMG/right_2016_12_01_13_45_17_456.jpg, -0.4490258, 0.9855326, 0, 30.16562
IMG/center_2016_12_01_13_45_17_556.jpg, IMG/left_2016_12_01_13_45_17_556.jpg, IMG/right_2016_12_01_13_45_17_556.jpg, -0.4490258, 0.9855326, 0, 30.1743
IMG/center_2016_12_01_13_45_17_658.jpg, IMG/left_2016_12_01_13_45_17_658.jpg, IMG/right_2016_12_01_13_45_17_658.jpg, -0.4490258, 0.9855326, 0, 30.17877
IMG/center_2016_12_01_13_45_17_759.jpg, IMG/left_2016_12_01_13_45_17_759.jpg, IMG/right_2016_12_01_13_45_17_759.jpg, -0.4490258, 0.9855326, 0, 30.18149
IMG/center_2016_12_01_13_45_17_861.jpg, IMG/left_2016_12_01_13_45_17_861.jpg, IMG/right_2016_12_01_13_45_17_861.jpg, -0.4490258, 0.9855326, 0, 30.17868
IMG/center_2016_12_01_13_45_17_962.jpg, IMG/left_2016_12_01_13_45_17_962.jpg, IMG/right_2016_12_01_13_45_17_962.jpg, -0.4490258, 0.9855326, 0, 30.18094
IMG/center_2016_12_01_13_45_18_065.jpg, IMG/left_2016_12_01_13_45_18_065.jpg, IMG/right_2016_12_01_13_45_18_065.jpg, -0.1641951, 0.9855326, 0, 30.19436
IMG/center_2016_12_01_13_45_18_165.jpg, IMG/left_2016_12_01_13_45_18_165.jpg, IMG/right_2016_12_01_13_45_18_165.jpg, 0, 0.9855326, 0, 30.18408
IMG/center_2016_12_01_13_45_18_267.jpg, IMG/left_2016_12_01_13_45_18_267.jpg, IMG/right_2016_12_01_13_45_18_267.jpg, 0.03305431, 0.9855326, 0, 30.18561
IMG/center_2016_12_01_13_45_18_369.jpg, IMG/left_2016_12_01_13_45_18_369.jpg, IMG/right_2016_12_01_13_45_18_369.jpg, 0.0904655, 0.9855326, 0, 30.18429
IMG/center_2016_12_01_13_45_18_470.jpg, IMG/left_2016_12_01_13_45_18_470.jpg, IMG/right_2016_12_01_13_45_18_470.jpg, 0.03305431, 0.9855326, 0, 30.18654
IMG/center_2016_12_01_13_45_18_570.jpg, IMG/left_2016_12_01_13_45_18_570.jpg, IMG/right_2016_12_01_13_45_18_570.jpg, 0.02348577, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_45_18_672.jpg, IMG/left_2016_12_01_13_45_18_672.jpg, IMG/right_2016_12_01_13_45_18_672.jpg, 0, 0.9855326, 0, 30.18657
IMG/center_2016_12_01_13_45_18_774.jpg, IMG/left_2016_12_01_13_45_18_774.jpg, IMG/right_2016_12_01_13_45_18_774.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_45_18_875.jpg, IMG/left_2016_12_01_13_45_18_875.jpg, IMG/right_2016_12_01_13_45_18_875.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_45_18_976.jpg, IMG/left_2016_12_01_13_45_18_976.jpg, IMG/right_2016_12_01_13_45_18_976.jpg, -0.08824026, 0.9855326, 0, 30.18441
IMG/center_2016_12_01_13_45_19_077.jpg, IMG/left_2016_12_01_13_45_19_077.jpg, IMG/right_2016_12_01_13_45_19_077.jpg, -0.1452064, 0.9855326, 0, 30.1831
IMG/center_2016_12_01_13_45_19_179.jpg, IMG/left_2016_12_01_13_45_19_179.jpg, IMG/right_2016_12_01_13_45_19_179.jpg, -0.1452064, 0.9855326, 0, 30.18473
IMG/center_2016_12_01_13_45_19_280.jpg, IMG/left_2016_12_01_13_45_19_280.jpg, IMG/right_2016_12_01_13_45_19_280.jpg, -0.1452064, 0.9855326, 0, 30.18552
IMG/center_2016_12_01_13_45_19_382.jpg, IMG/left_2016_12_01_13_45_19_382.jpg, IMG/right_2016_12_01_13_45_19_382.jpg, -0.1641951, 0.9855326, 0, 30.185
IMG/center_2016_12_01_13_45_19_483.jpg, IMG/left_2016_12_01_13_45_19_483.jpg, IMG/right_2016_12_01_13_45_19_483.jpg, -0.2591387, 0.9855326, 0, 30.17973
IMG/center_2016_12_01_13_45_19_583.jpg, IMG/left_2016_12_01_13_45_19_583.jpg, IMG/right_2016_12_01_13_45_19_583.jpg, -0.2876218, 0.9855326, 0, 30.18046
IMG/center_2016_12_01_13_45_19_685.jpg, IMG/left_2016_12_01_13_45_19_685.jpg, IMG/right_2016_12_01_13_45_19_685.jpg, -0.3066105, 0.9855326, 0, 30.1813
IMG/center_2016_12_01_13_45_19_785.jpg, IMG/left_2016_12_01_13_45_19_785.jpg, IMG/right_2016_12_01_13_45_19_785.jpg, -0.3445879, 0.9855326, 0, 30.17967
IMG/center_2016_12_01_13_45_19_885.jpg, IMG/left_2016_12_01_13_45_19_885.jpg, IMG/right_2016_12_01_13_45_19_885.jpg, -0.373071, 0.9855326, 0, 30.17941
IMG/center_2016_12_01_13_45_19_988.jpg, IMG/left_2016_12_01_13_45_19_988.jpg, IMG/right_2016_12_01_13_45_19_988.jpg, -0.2876218, 0.9855326, 0, 30.18879
IMG/center_2016_12_01_13_45_20_089.jpg, IMG/left_2016_12_01_13_45_20_089.jpg, IMG/right_2016_12_01_13_45_20_089.jpg, -0.05026283, 0.9855326, 0, 30.18719
IMG/center_2016_12_01_13_45_20_191.jpg, IMG/left_2016_12_01_13_45_20_191.jpg, IMG/right_2016_12_01_13_45_20_191.jpg, 0, 0.9855326, 0, 30.1858
IMG/center_2016_12_01_13_45_20_292.jpg, IMG/left_2016_12_01_13_45_20_292.jpg, IMG/right_2016_12_01_13_45_20_292.jpg, 0, 0.9855326, 0, 30.18659
IMG/center_2016_12_01_13_45_20_393.jpg, IMG/left_2016_12_01_13_45_20_393.jpg, IMG/right_2016_12_01_13_45_20_393.jpg, 0.1765823, 0.9855326, 0, 30.17734
IMG/center_2016_12_01_13_45_20_495.jpg, IMG/left_2016_12_01_13_45_20_495.jpg, IMG/right_2016_12_01_13_45_20_495.jpg, 0.2818362, 0.9855326, 0, 30.17344
IMG/center_2016_12_01_13_45_20_596.jpg, IMG/left_2016_12_01_13_45_20_596.jpg, IMG/right_2016_12_01_13_45_20_596.jpg, 0.2818362, 0.9855326, 0, 30.18039
IMG/center_2016_12_01_13_45_20_697.jpg, IMG/left_2016_12_01_13_45_20_697.jpg, IMG/right_2016_12_01_13_45_20_697.jpg, 0.1765823, 0.9855326, 0, 30.18793
IMG/center_2016_12_01_13_45_20_799.jpg, IMG/left_2016_12_01_13_45_20_799.jpg, IMG/right_2016_12_01_13_45_20_799.jpg, 0, 0.9855326, 0, 30.18492
IMG/center_2016_12_01_13_45_20_899.jpg, IMG/left_2016_12_01_13_45_20_899.jpg, IMG/right_2016_12_01_13_45_20_899.jpg, 0, 0.9855326, 0, 30.18646
IMG/center_2016_12_01_13_45_21_000.jpg, IMG/left_2016_12_01_13_45_21_000.jpg, IMG/right_2016_12_01_13_45_21_000.jpg, -0.05026283, 0.9855326, 0, 30.18556
IMG/center_2016_12_01_13_45_21_101.jpg, IMG/left_2016_12_01_13_45_21_101.jpg, IMG/right_2016_12_01_13_45_21_101.jpg, -0.1167233, 0.9855326, 0, 30.18365
IMG/center_2016_12_01_13_45_21_203.jpg, IMG/left_2016_12_01_13_45_21_203.jpg, IMG/right_2016_12_01_13_45_21_203.jpg, -0.1831838, 0.9855326, 0, 30.18148
IMG/center_2016_12_01_13_45_21_303.jpg, IMG/left_2016_12_01_13_45_21_303.jpg, IMG/right_2016_12_01_13_45_21_303.jpg, -0.2211613, 0.9855326, 0, 30.18173
IMG/center_2016_12_01_13_45_21_406.jpg, IMG/left_2016_12_01_13_45_21_406.jpg, IMG/right_2016_12_01_13_45_21_406.jpg, -0.2211613, 0.9855326, 0, 30.18382
IMG/center_2016_12_01_13_45_21_508.jpg, IMG/left_2016_12_01_13_45_21_508.jpg, IMG/right_2016_12_01_13_45_21_508.jpg, -0.2211613, 0.9855326, 0, 30.18488
IMG/center_2016_12_01_13_45_21_610.jpg, IMG/left_2016_12_01_13_45_21_610.jpg, IMG/right_2016_12_01_13_45_21_610.jpg, -0.2211613, 0.9855326, 0, 30.18531
IMG/center_2016_12_01_13_45_21_710.jpg, IMG/left_2016_12_01_13_45_21_710.jpg, IMG/right_2016_12_01_13_45_21_710.jpg, 0, 0.9855326, 0, 30.18536
IMG/center_2016_12_01_13_45_21_811.jpg, IMG/left_2016_12_01_13_45_21_811.jpg, IMG/right_2016_12_01_13_45_21_811.jpg, 0, 0.9855326, 0, 30.18649
IMG/center_2016_12_01_13_45_21_911.jpg, IMG/left_2016_12_01_13_45_21_911.jpg, IMG/right_2016_12_01_13_45_21_911.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_45_22_013.jpg, IMG/left_2016_12_01_13_45_22_013.jpg, IMG/right_2016_12_01_13_45_22_013.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_45_22_113.jpg, IMG/left_2016_12_01_13_45_22_113.jpg, IMG/right_2016_12_01_13_45_22_113.jpg, 0, 0.9855326, 0, 30.18622
IMG/center_2016_12_01_13_45_22_215.jpg, IMG/left_2016_12_01_13_45_22_215.jpg, IMG/right_2016_12_01_13_45_22_215.jpg, 0, 0.9855326, 0, 30.18667
